"reachNumber","reachID","length","width","depth","localArea","localPET","localCin","d","connect","order","lake"
773,11749081,1507,2.83282720051275,0.14134261358431,1209600,0.005,10,0.1,"0",1,0
775,11750151,246,2.26739149899827,0.120944916436889,694800,0.005,10,0.1,"0",1,0
776,11749045,2155,3.50241529991506,0.163974534980848,2017800,0.005,10,0.1,"0",1,0
777,11749089,3048,4.26351823962617,0.18817275642262,3454200,0.005,10,0.1,"0",1,0
778,11749041,2368,3.85889718161185,0.175486335033547,2664000,0.005,10,0.1,"0",1,0
780,11750149,235,1.82957424976367,0.104079233796577,410400,0.005,10,0.1,"0",1,0
784,11749007,3633,4.70878624529651,0.201722964685064,4166100,0.005,10,0.1,"0",1,0
785,11749649,3159,4.35722846124462,0.191058468074569,3357900,0.005,10,0.1,"0",1,0
786,11748975,2093,3.30025510066257,0.157290436131062,1688400,0.005,10,0.1,"0",1,0
787,11749009,2456,3.55367312247041,0.165650706806179,2110500,0.005,10,0.1,"0",1,0
788,11749005,1849,2.93912396991991,0.145034590218823,1336500,0.005,10,0.1,"0",1,0
791,11750147,168,1.51108995674887,0.091037910730721,258300,0.005,10,0.1,"0",1,0
793,11748951,2496,3.74075825207452,0.171708110351573,2315700,0.005,10,0.1,"0",1,0
794,11748897,2233,4.2209422175819,0.186855395970222,2924100,0.005,10,0.1,"0",1,0
795,11748913,3144,5.38411777946044,0.221564024522857,5274000,0.005,10,0.1,"0",1,0
797,11749637,1411,3.59680953631209,0.167055688141362,2183400,0.005,10,0.1,"0",1,0
800,11750141,359,1.92156312387656,0.107715280811905,469800,0.005,10,0.1,"0",1,0
801,11748875,3766,5.01332508547527,0.210769209118528,4488300,0.005,10,0.1,"0",1,0
802,11748847,3300,4.53415212136363,0.196456462499269,3468600,0.005,10,0.1,"0",1,0
803,11748795,4385,5.61082366743627,0.228053999531779,5670900,0.005,10,0.1,"0",1,0
804,11748893,2398,3.82553951069571,0.174423076839189,2384100,0.005,10,0.1,"0",1,0
805,11748899,2512,3.60215152613066,0.1672293275195,2142000,0.005,10,0.1,"0",1,0
806,11748841,2558,3.80252583209541,0.173687906330777,2320200,0.005,10,0.1,"0",1,0
807,11750137,184,2.74286798599983,0.138185505906986,1038600,0.005,10,0.1,"0",1,0
809,11748773,1973,3.84998671934609,0.175202589574966,2274300,0.005,10,0.1,"0",1,0
810,11750133,372,3.49500780695841,0.163731697378575,1597500,0.005,10,0.1,"0",1,0
814,11748839,2098,3.61280281295173,0.167575313230276,2083500,0.005,10,0.1,"0",1,0
816,11748793,1982,4.33182306946956,0.190277990329847,3018600,0.005,10,0.1,"0",1,0
817,11748791,2823,3.82717603857731,0.174475305012489,2220300,0.005,10,0.1,"0",1,0
818,11748755,2343,4.1413069251829,0.184380611932848,2478600,0.005,10,0.1,"0",1,0
819,11748763,2880,4.09323871531249,0.182879914581665,2296800,0.005,10,0.1,"0",1,0
821,11750135,302,1.93631268551434,0.108293378390824,350100,0.005,10,0.1,"0",1,0
824,11748821,5373,5.47795275331109,0.224260019980727,5357700,0.005,10,0.1,"0",1,0
825,11748811,2096,3.41205063002294,0.161001486484048,1710000,0.005,10,0.1,"0",1,0
826,11748805,2875,5.61612557109412,0.228204826641247,5442300,0.005,10,0.1,"0",1,0
827,11748867,2819,3.52084002715866,0.164577880125491,1899000,0.005,10,0.1,"0",1,0
828,11748883,3156,3.80500078306726,0.173767032411842,2354400,0.005,10,0.1,"0",1,0
829,11749619,2629,3.35581498154482,0.159139381183304,1817100,0.005,10,0.1,"0",1,0
833,11748919,3753,4.45951384010944,0.194187075063668,3398400,0.005,10,0.1,"0",1,0
836,11749633,3551,5.04474199514514,0.211692918763012,4695300,0.005,10,0.1,"0",1,0
838,11748983,997,2.28416072987868,0.121570365240137,695700,0.005,10,0.1,"0",1,0
840,11749013,4120,6.04292158792553,0.240210468483021,7547400,0.005,10,0.1,"0",1,0
841,11749049,3771,4.32630289458466,0.190108223915476,3448800,0.005,10,0.1,"0",1,0
842,11749073,1889,3.61457381555829,0.167632811012506,2264400,0.005,10,0.1,"0",1,0
843,11749123,3127,4.02384056849281,0.180703928574963,2979000,0.005,10,0.1,"0",1,0
844,11749093,4353,4.84904144984642,0.205910354609704,4559400,0.005,10,0.1,"0",1,0
845,11750157,215,1.88507549159828,0.106279421532619,435600,0.005,10,0.1,"0",1,0
847,11749151,4460,4.72594569763789,0.202237257840216,4432500,0.005,10,0.1,"0",1,0
848,11749161,2750,3.85079793821041,0.175228430237569,2708100,0.005,10,0.1,"0",1,0
850,11749229,2109,2.97533021564182,0.146282939882222,1488600,0.005,10,0.1,"0",1,0
852,11749679,1700,4.13249085446551,0.184105765740778,3332700,0.005,10,0.1,"0",1,0
853,11749213,1813,2.9613873854642,0.145802749702783,1459800,0.005,10,0.1,"0",1,0
855,11749247,2347,3.04821490758801,0.148782196800826,1606500,0.005,10,0.1,"0",1,0
856,11749259,2296,4.01619724429427,0.180463585852229,3175200,0.005,10,0.1,"0",1,0
857,11749273,2453,4.20948798108872,0.186500306843076,3618000,0.005,10,0.1,"0",1,0
859,11750171,262,1.85205058878377,0.10497262333903,478800,0.005,10,0.1,"0",1,0
860,11749493,1675,2.91066449128195,0.14405009942986,1497600,0.005,10,0.1,"0",1,0
861,11749747,2821,3.53183124471236,0.164937352795866,2385000,0.005,10,0.1,"0",1,0
862,11749465,1880,3.1913941421222,0.153640378874253,1863000,0.005,10,0.1,"0",1,0
863,11749449,2234,3.16921082941553,0.152892031369311,1815300,0.005,10,0.1,"0",1,0
864,11749435,2433,3.89186132553044,0.176534344361526,3002400,0.005,10,0.1,"0",1,0
865,11749431,1989,3.46140245764956,0.162628077246252,2239200,0.005,10,0.1,"0",1,0
866,11749375,1898,3.16496106254913,0.152748487627438,1772100,0.005,10,0.1,"0",1,0
868,11749291,2212,3.1446661669395,0.152062190626728,1731600,0.005,10,0.1,"0",1,0
869,11749309,1601,3.43304985141738,0.161694458357018,2153700,0.005,10,0.1,"0",1,0
870,11749263,2568,4.11107739409888,0.183437454800213,3312000,0.005,10,0.1,"0",1,0
872,11750153,219,1.35896128308986,0.0845208814663978,199800,0.005,10,0.1,"0",1,0
873,11749107,3265,4.58043083986892,0.197857943160081,3977100,0.005,10,0.1,"0",1,0
874,11749147,3217,4.72227591895971,0.202127316518555,4385700,0.005,10,0.1,"0",1,0
875,11749195,3659,4.54771729772294,0.196867705982572,4089600,0.005,10,0.1,"0",1,0
876,11749685,2835,3.96990920279063,0.179005123163011,2978100,0.005,10,0.1,"0",1,0
877,11749183,2541,3.31825384293126,0.157890421163829,1884600,0.005,10,0.1,"0",1,0
878,11749681,2140,3.4931525429452,0.163670852649485,2156400,0.005,10,0.1,"0",1,0
879,11749265,3339,4.86669632799786,0.206434857855342,5001300,0.005,10,0.1,"0",1,0
880,11749301,3933,5.98816196496101,0.238684675164205,8457300,0.005,10,0.1,"0",1,0
881,11749337,3556,5.5778935282191,0.227116252237089,7203600,0.005,10,0.1,"0",1,0
882,11749529,2088,3.09914962980411,0.150518139107363,1821600,0.005,10,0.1,"0",1,0
887,11750177,318,1.67053076328728,0.0976601064573091,384300,0.005,10,0.1,"0",1,0
888,11749735,2228,3.13067530149421,0.151588298373742,1803600,0.005,10,0.1,"0",1,0
889,11749729,3209,4.37087633154384,0.19147717974683,4167900,0.005,10,0.1,"0",1,0
890,11749723,2566,3.8337125075155,0.174683843191423,2992500,0.005,10,0.1,"0",1,0
891,11749331,2391,3.77598670950404,0.172838456347076,2882700,0.005,10,0.1,"0",1,0
892,11749715,2021,3.10243144230157,0.150629694133539,1747800,0.005,10,0.1,"0",1,0
897,11749697,2807,3.80004865458416,0.173608693592925,2779200,0.005,10,0.1,"0",1,0
900,11749237,404,1.78343897259319,0.102235055232806,432000,0.005,10,0.1,"0",1,0
902,11749223,1810,2.93086268989187,0.144749105831237,1481400,0.005,10,0.1,"0",1,0
905,11749695,1886,3.62517476110827,0.167976807269282,2435400,0.005,10,0.1,"0",1,0
906,11749253,1379,2.14304595715212,0.116262885691507,681300,0.005,10,0.1,"0",1,0
907,11749227,1729,2.63635897596319,0.13440710920286,1128600,0.005,10,0.1,"0",1,0
908,11749693,5643,5.68632527028454,0.230197842019708,7456500,0.005,10,0.1,"0",1,0
909,11749163,3213,4.96967767246187,0.209483014203952,5197500,0.005,10,0.1,"0",1,0
910,11749131,914,2.47939990231205,0.128754277094853,909000,0.005,10,0.1,"0",1,0
911,11749669,3619,4.3027328751505,0.189382623424131,3588300,0.005,10,0.1,"0",1,0
912,11749671,2245,3.57533116811682,0.166356759249241,2311200,0.005,10,0.1,"0",1,0
918,11749235,915,2.11732480609955,0.115284335045891,637200,0.005,10,0.1,"0",1,0
921,11749249,3155,4.71676385511265,0.201962134791749,4670100,0.005,10,0.1,"0",1,0
922,11750159,162,1.3098952488012,0.0823729568779025,198000,0.005,10,0.1,"0",1,0
926,11749305,1172,3.03360556399757,0.148282683697842,1602900,0.005,10,0.1,"0",1,0
929,11749295,2469,4.61345691568769,0.198855490870901,4449600,0.005,10,0.1,"0",1,0
930,11749341,2195,3.18613173798081,0.153462994791773,1820700,0.005,10,0.1,"0",1,0
931,11749297,1431,3.51348614534736,0.164337180162398,2264400,0.005,10,0.1,"0",1,0
933,11750175,193,1.39915052238504,0.0862629222473438,241200,0.005,10,0.1,"0",1,0
935,11750167,212,2.06837663945956,0.113412205429326,619200,0.005,10,0.1,"0",1,0
937,11750163,234,2.15574809407903,0.116744832537475,683100,0.005,10,0.1,"0",1,0
939,11749451,888,2.71152074277311,0.137078110908203,1232100,0.005,10,0.1,"0",1,0
941,11749521,2975,4.16177761656803,0.185018121845837,3862800,0.005,10,0.1,"0",1,0
946,11750181,129,3.35019944571556,0.156783706465207,0,0.005,10,0.1,"0",1,0
950,11749511,2560,4.27758047637359,0.18860699305418,4145400,0.005,10,0.1,"0",1,0
951,11750183,338,1.67821647569399,0.0979744073867462,424800,0.005,10,0.1,"0",1,0
953,11749517,5270,5.94830276030105,0.237571426134098,9540000,0.005,10,0.1,"0",1,0
954,11749497,2431,3.03473280957642,0.148321251394486,1798200,0.005,10,0.1,"0",1,0
955,11749753,3683,4.45818896027045,0.194146689449548,4590000,0.005,10,0.1,"0",1,0
960,11749411,2955,4.11033624926654,0.183414305107376,3661200,0.005,10,0.1,"0",1,0
961,11749767,2369,4.31176595448557,0.189660846372358,4295700,0.005,10,0.1,"0",1,0
962,11749761,1798,2.85991411251808,0.142287304630063,1545300,0.005,10,0.1,"0",1,0
963,11749441,2107,3.41875152705967,0.161222753947666,2380500,0.005,10,0.1,"0",1,0
964,11749409,2256,3.68014083487306,0.169755622000595,2816100,0.005,10,0.1,"0",1,0
965,11750169,189,1.92579320947882,0.107881211442792,568800,0.005,10,0.1,"0",1,0
967,11749359,2009,2.90827548304115,0.143967326069414,1536300,0.005,10,0.1,"0",1,0
968,11749355,1740,2.91424293480596,0.144174045730034,1543500,0.005,10,0.1,"0",1,0
969,11749315,1945,3.0727204768244,0.149618465817733,1749600,0.005,10,0.1,"0",1,0
970,11749311,1385,2.58362218289592,0.132519369912027,1129500,0.005,10,0.1,"0",1,0
974,11749283,5451,5.39584333019389,0.221901680329741,6808500,0.005,10,0.1,"0",1,0
975,11749281,2084,2.90707996201933,0.143925896498385,1489500,0.005,10,0.1,"0",1,0
976,11749413,1680,2.79277736513305,0.139940841188994,1395900,0.005,10,0.1,"0",1,0
977,11749759,2658,3.15109458786535,0.152279719028221,1931400,0.005,10,0.1,"0",1,0
978,11749495,2921,3.66368361018968,0.169223873649427,2899800,0.005,10,0.1,"0",1,0
980,11749523,2022,3.61987964733595,0.167805020815996,2844000,0.005,10,0.1,"0",1,0
982,11750179,195,1.7307082928977,0.100109610403285,453600,0.005,10,0.1,"0",1,0
984,11749773,1363,3.38312440702031,0.160044825318294,2375100,0.005,10,0.1,"0",1,0
988,11749541,384,1.2389397335523,0.0792235293233823,208800,0.005,10,0.1,"0",1,0
990,11749547,2701,4.23519992699266,0.18729699107917,4386600,0.005,10,0.1,"0",1,0
991,11749543,2391,3.02116748698046,0.147856840124252,1899900,0.005,10,0.1,"0",1,0
996,11749549,1018,2.22642985660235,0.119411284782698,907200,0.005,10,0.1,"0",1,0
997,11750185,122,2.38454063429606,0.125285949365894,1061100,0.005,10,0.1,"0",1,0
999,11749779,2858,3.47358953143393,0.163028678068384,2738700,0.005,10,0.1,"0",1,0
1000,11749781,2365,3.76010647733545,0.172329314032515,3342600,0.005,10,0.1,"0",1,0
1001,11749551,2003,3.10461665663888,0.150703954076145,2065500,0.005,10,0.1,"0",1,0
1004,11750343,1841,4.58489580594865,0.197992932627543,2016000,0.005,10,0.1,"0",1,0
1005,11750347,2333,3.31725744863728,0.157857232099234,972000,0.005,10,0.1,"0",1,0
1006,11750363,269,1.17867993296873,0.0765061207858446,63000,0.005,10,0.1,"0",1,0
1007,11750339,1969,4.19582992518976,0.18607651868712,1423800,0.005,10,0.1,"0",1,0
1011,11750623,1213,2.56665627322388,0.13190961635655,675000,0.005,10,0.1,"0",1,0
1012,11750361,1191,3.60659484175248,0.167373696984901,943200,0.005,10,0.1,"0",1,0
1013,11750341,2207,4.95367395776816,0.209010571161868,1999800,0.005,10,0.1,"0",1,0
1016,11747849,4409,6.53908659599523,0.253852252315283,4875300,0.005,10,0.1,"0",1,0
1017,11747811,270,3.40244627583327,0.160684117719113,621900,0.005,10,0.1,"0",1,0
1019,11747817,2265,4.974806634973,0.20963432884428,1741500,0.005,10,0.1,"0",1,0
1020,11747815,2185,4.16250614318207,0.185040792677741,1108800,0.005,10,0.1,"0",1,0
1024,11750563,2105,3.90939151588183,0.177090586090111,1819800,0.005,10,0.1,"0",1,0
1026,11750589,1500,2.8672402372468,0.142542350788163,873900,0.005,10,0.1,"0",1,0
1027,11750143,455,1.18282988648814,0.0766945778801169,142200,0.005,10,0.1,"0",1,0
1045,6267228,226,1.90236654872881,0.106960887909893,560700,0.005,10,0.1,"0",1,0
1047,6266870,950,2.39238393663196,0.125574273246619,992700,0.005,10,0.1,"0",1,0
1326,6267112,11,3.35019944571556,0.156783706465207,0,0.005,10,0.1,"0",1,0
1327,6267150,18,3.35019944571556,0.156783706465207,0,0.005,10,0.1,"0",1,0
1336,6266948,4208,5.35644870134467,0.22076637369878,6787800,0.005,10,0.1,"0",1,0
1339,6268922,1860,3.17133276469338,0.152963682044315,1811700,0.005,10,0.1,"0",1,0
1349,6268680,1518,3.26995226265829,0.156278073095569,1714500,0.005,10,0.1,"0",1,0
1388,6267846,2020,5.17265066806851,0.215435993423936,3060000,0.005,10,0.1,"0",1,0
1390,6268400,1416,3.23306906498104,0.155042065844702,1234800,0.005,10,0.1,"0",1,0
1400,6269234,2388,4.44158186943835,0.193640158355856,2656800,0.005,10,0.1,"0",1,0
1437,6265762,2204,5.06090578766958,0.21216748866376,2154600,0.005,10,0.1,"0",1,0
1454,6265842,3538,8.82204735668069,0.313052825765462,8551800,0.005,10,0.1,"0",1,0
1466,6267872,1829,4.69832573932795,0.201409172639711,2099700,0.005,10,0.1,"0",1,0
1491,6268040,1459,4.67296420353718,0.200647511074181,2044800,0.005,10,0.1,"0",1,0
1507,6267530,2505,5.05812401452075,0.212085848071226,2318400,0.005,10,0.1,"0",1,0
1523,6268458,2410,4.80570609031776,0.204620482079709,2465100,0.005,10,0.1,"0",1,0
1540,6268864,1417,3.93154686935806,0.177792517366661,1938600,0.005,10,0.1,"0",1,0
1548,6268998,1118,2.84271823931807,0.141687889119904,1068300,0.005,10,0.1,"0",1,0
1552,6268994,1317,3.28717122704559,0.156853671142071,1561500,0.005,10,0.1,"0",1,0
1565,6268996,1345,4.79253981183584,0.204227898956408,3780000,0.005,10,0.1,"0",1,0
1569,6267490,1714,5.19631916069036,0.216125559934446,2581200,0.005,10,0.1,"0",1,0
1571,6268162,1869,5.33530813721488,0.220156095215413,3266100,0.005,10,0.1,"0",1,0
1574,6267978,1713,5.20756317600907,0.216452816923041,3062700,0.005,10,0.1,"0",1,0
1578,6269266,1586,3.15537016024459,0.152424324451733,1512000,0.005,10,0.1,"0",1,0
1590,6267602,1728,5.11336348752881,0.213704528501037,2423700,0.005,10,0.1,"0",1,0
1594,6267664,2170,5.37030784858128,0.221166062634515,2938500,0.005,10,0.1,"0",1,0
1599,6269196,2613,4.68845109171597,0.201112762683375,2106000,0.005,10,0.1,"0",1,0
1603,6267904,1816,4.78353408730912,0.20395918604504,2084400,0.005,10,0.1,"0",1,0
1605,6267734,2735,6.80375616729909,0.261001604806063,4540500,0.005,10,0.1,"0",1,0
1607,6267654,2065,5.87063056912039,0.235395624046538,3015000,0.005,10,0.1,"0",1,0
1616,6265798,3379,8.5146927278727,0.305377717724622,7359300,0.005,10,0.1,"0",1,0
1622,6265802,698,4.23377713878312,0.187252944004658,1284300,0.005,10,0.1,"0",1,0
1624,6265800,3170,6.45717750508065,0.251622206598189,3671100,0.005,10,0.1,"0",1,0
1627,6265814,2673,5.36877038249757,0.221121738369739,2294100,0.005,10,0.1,"0",1,0
1637,6269014,2264,4.19799054109948,0.186143586750562,3651300,0.005,10,0.1,"0",1,0
1644,6268292,2140,4.0542153054922,0.181657705842659,2016000,0.005,10,0.1,"0",1,0
1647,6268860,1110,2.43107868845144,0.126992586968565,940500,0.005,10,0.1,"0",1,0
1657,6268502,2138,3.46703461228578,0.162813264078829,1697400,0.005,10,0.1,"0",1,0
1661,6270052,1703,3.15857159678262,0.15253256271888,1962000,0.005,10,0.1,"0",1,0
1662,6270064,3656,4.49966450017268,0.195409265551869,4546800,0.005,10,0.1,"0",1,0
1664,6270048,1666,2.59764380995856,0.133022399985267,1183500,0.005,10,0.1,"0",1,0
1665,6270060,2425,3.96056176123812,0.178709982396142,3320100,0.005,10,0.1,"0",1,0
1666,6270056,1717,2.96604505434544,0.145963234812008,1610100,0.005,10,0.1,"0",1,0
1667,6270050,610,1.62868867950345,0.0959413253065461,367200,0.005,10,0.1,"0",1,0
1672,6270594,202,2.45238105763813,0.127770509334943,996300,0.005,10,0.1,"0",1,0
1674,6270066,789,2.37666154273918,0.12499602325156,932400,0.005,10,0.1,"0",1,0
1677,6270062,1332,3.00865828999736,0.147428030798916,1666800,0.005,10,0.1,"0",1,0
1679,6270058,522,2.04134443915531,0.112372608443838,639000,0.005,10,0.1,"0",1,0
1680,6270480,1811,3.16283322102246,0.152676594119382,1893600,0.005,10,0.1,"0",1,0
1685,6270512,2718,3.31027108521427,0.1576244380789,2105100,0.005,10,0.1,"0",1,0
1687,6270508,7224,6.90653355097988,0.263755270743518,12816000,0.005,10,0.1,"0",1,0
1690,6270484,5449,5.68063952942524,0.230036695914989,7831800,0.005,10,0.1,"0",1,0
1692,6270592,156,1.06752944922621,0.0713813839898793,127800,0.005,10,0.1,"0",1,0
1693,6270476,1947,4.02078564645974,0.180607883638945,3350700,0.005,10,0.1,"0",1,0
1695,6270504,1057,2.39081811808323,0.125516735623654,923400,0.005,10,0.1,"0",1,0
1700,6270522,2030,3.8279939402431,0.174501405026423,3004200,0.005,10,0.1,"0",1,0
1702,6270518,1829,3.30426652607951,0.157424241154991,2061900,0.005,10,0.1,"0",1,0
1704,6270530,3350,4.2571692889681,0.187976562444368,3888000,0.005,10,0.1,"0",1,0
1705,6270526,2909,3.96523928570293,0.178857698969719,3247200,0.005,10,0.1,"0",1,0
1706,6270528,3903,4.93011030408881,0.208314118003642,5605200,0.005,10,0.1,"0",1,0
1707,6270500,1852,3.31825384293126,0.157890421163829,2124000,0.005,10,0.1,"0",1,0
1708,6270456,1886,4.86728330164719,0.206452286257514,5352300,0.005,10,0.1,"0",1,0
1709,6270460,3843,4.90813108345637,0.20766359406178,5446800,0.005,10,0.1,"0",1,0
1712,6270462,2569,3.34795569415747,0.158878397376633,2088900,0.005,10,0.1,"0",1,0
1713,6270450,1695,2.50013677620072,0.129507135308797,1009800,0.005,10,0.1,"0",1,0
1721,6270458,2889,4.33389063247502,0.190341559062199,3897000,0.005,10,0.1,"0",1,0
1722,6269114,2482,3.78430780405888,0.173104985656938,2795400,0.005,10,0.1,"0",1,0
1723,6270438,1699,2.86602101198394,0.142499919176056,1392300,0.005,10,0.1,"0",1,0
1726,6270434,540,2.82164246712987,0.140951741836718,1300500,0.005,10,0.1,"0",1,0
1727,6270432,481,1.69596337345115,0.0986985079038825,372600,0.005,10,0.1,"0",1,0
1728,6270442,1934,3.07825240800998,0.149806969459899,1641600,0.005,10,0.1,"0",1,0
1729,6269076,2264,3.06828500924368,0.149467251234755,1593900,0.005,10,0.1,"0",1,0
1730,6269050,1918,3.03698556776089,0.148398314621641,1518300,0.005,10,0.1,"0",1,0
1731,6269268,1789,3.11115959028701,0.150926208305136,1468800,0.005,10,0.1,"0",1,0
1733,6269046,1806,2.74804461109705,0.138368012886286,1129500,0.005,10,0.1,"0",1,0
1734,6269070,2277,3.30326430034948,0.157390815503011,1759500,0.005,10,0.1,"0",1,0
1736,6269772,467,3.10898072503987,0.150852210912272,1477800,0.005,10,0.1,"0",1,0
1738,6269032,1512,3.92286358500248,0.177517553214309,2518200,0.005,10,0.1,"0",1,0
1739,6269034,2416,3.80170035392102,0.173661511724681,2296800,0.005,10,0.1,"0",1,0
1740,6269054,1826,3.45858162872569,0.162535293624325,1852200,0.005,10,0.1,"0",1,0
1741,6269042,1807,4.41885766473704,0.192946128111827,3274200,0.005,10,0.1,"0",1,0
1742,6269028,1873,3.58609255822509,0.16670710328249,1903500,0.005,10,0.1,"0",1,0
1743,6269272,1965,3.36071415586502,0.159301975564816,1893600,0.005,10,0.1,"0",1,0
1745,6269100,1534,3.03923602068149,0.148475281868587,1498500,0.005,10,0.1,"0",1,0
1747,6269110,2175,3.10461665663888,0.150703954076145,1646100,0.005,10,0.1,"0",1,0
1749,6269108,1083,2.47641788992579,0.128645859204635,932400,0.005,10,0.1,"0",1,0
1750,6269038,1216,2.69565779466217,0.136516262659647,1149300,0.005,10,0.1,"0",1,0
1752,6269040,2066,3.70506558098268,0.170559607786879,2652300,0.005,10,0.1,"0",1,0
1753,6269010,2911,3.71445946731873,0.170862200602412,2673000,0.005,10,0.1,"0",1,0
1755,6269024,2154,3.49593492916541,0.163762099392839,2154600,0.005,10,0.1,"0",1,0
1756,6269022,1322,2.46293703932656,0.128155242271588,931500,0.005,10,0.1,"0",1,0
1757,6269000,2463,3.46140245764956,0.162628077246252,2097000,0.005,10,0.1,"0",1,0
1758,6269770,172,1.63400005516363,0.0961602327346271,342000,0.005,10,0.1,"0",1,0
1760,6269008,1749,3.38506345153853,0.160109030807405,1899900,0.005,10,0.1,"0",1,0
